joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,joint_8_vel,joint_9_vel,joint_10_vel,joint_11_vel,joint_12_vel,joint_13_vel,joint_14_vel,joint_15_vel,joint_16_vel,joint_17_vel,joint_18_vel,joint_19_vel,joint_20_vel,joint_21_vel,joint_22_vel,joint_23_vel,joint_24_vel,joint_25_vel,joint_26_vel,joint_27_vel,joint_28_vel
0.043074,-0.017698,0.004043,-0.047125,0.018282,-0.004431,0.006894,0.005847,-0.055428,-0.069278,-0.028412,0.000869,-0.053519,-0.014886,-0.013332,-0.002933,-0.093673,-0.001899,0.000000,-0.031003,-0.003945,0.000000,-0.028743,-0.008489,-0.053938,-0.043691,0.028205,-0.080364,0.055274
0.043621,-0.023074,0.000660,-0.034912,0.021441,-0.003655,0.023456,0.009684,-0.056239,-0.080900,-0.033473,-0.002655,-0.051782,-0.003406,-0.017536,-0.001571,-0.108087,-0.000271,0.000000,-0.031322,-0.011493,0.000000,-0.028747,-0.014827,-0.036809,-0.039205,0.022864,-0.079003,0.051229
0.044714,-0.033825,-0.006107,-0.010487,0.027759,-0.002104,0.056579,0.017357,-0.057860,-0.104143,-0.043595,-0.009702,-0.048307,0.019553,-0.025943,0.001152,-0.136914,0.002985,0.000000,-0.031961,-0.026588,0.000000,-0.028757,-0.027502,-0.002549,-0.030232,0.012181,-0.076281,0.043137
0.039171,-0.027483,-0.018725,-0.012086,0.021845,-0.015509,0.044025,0.013930,-0.036866,-0.102728,-0.022091,0.002676,-0.044558,0.026252,-0.015023,0.008571,-0.145164,-0.006663,0.000000,-0.029002,-0.028464,0.000000,-0.013622,-0.046992,0.000669,-0.024329,0.018653,-0.065164,0.061217
0.036399,-0.024312,-0.025034,-0.012885,0.018888,-0.022211,0.037749,0.012217,-0.026368,-0.102021,-0.011338,0.008866,-0.042683,0.029601,-0.009563,0.012281,-0.149288,-0.011487,0.000000,-0.027523,-0.029402,0.000000,-0.006055,-0.056738,0.002278,-0.021377,0.021890,-0.059606,0.070257
0.069521,-0.032309,-0.018415,-0.027124,0.022230,-0.009005,0.042508,0.024370,-0.058455,-0.141238,-0.019835,0.000908,-0.049179,0.036848,-0.045858,0.021722,-0.193970,-0.015509,0.000000,-0.033259,-0.057303,0.000000,-0.020081,-0.023603,0.003073,-0.063028,0.029334,-0.103357,0.094958
0.070311,-0.040366,-0.023261,-0.019240,0.017906,-0.017299,0.058721,0.020794,-0.055677,-0.133510,-0.012010,0.005906,-0.047379,0.032311,-0.041076,0.008395,-0.205829,-0.011153,0.000000,-0.033194,-0.076779,0.000000,-0.031565,-0.036444,0.003175,-0.059223,0.023148,-0.100264,0.091816
0.071890,-0.056480,-0.032952,-0.003471,0.009257,-0.033885,0.091149,0.013644,-0.050122,-0.118055,0.003641,0.015900,-0.043778,0.023239,-0.031513,-0.018260,-0.229545,-0.002442,0.000000,-0.033063,-0.115731,0.000000,-0.054535,-0.062127,0.003380,-0.051612,0.010778,-0.094079,0.085532
0.094053,-0.033319,-0.041875,-0.016571,0.020266,-0.039130,0.096480,0.014226,-0.040269,-0.155689,-0.005417,0.015945,-0.032157,0.046767,-0.047797,-0.006750,-0.270751,-0.007279,0.000000,-0.030674,-0.120350,0.000000,-0.031689,-0.033810,-0.004919,-0.063489,0.015957,-0.113046,0.079789
0.105134,-0.021739,-0.046336,-0.023121,0.025771,-0.041753,0.099145,0.014517,-0.035342,-0.174506,-0.009947,0.015968,-0.026347,0.058531,-0.055940,-0.000994,-0.291354,-0.009697,0.000000,-0.029479,-0.122659,0.000000,-0.020267,-0.019652,-0.009069,-0.069428,0.018546,-0.122529,0.076918
0.092726,-0.042955,-0.055138,-0.052509,0.012658,-0.030410,0.044659,0.011804,-0.054753,-0.197901,0.025916,-0.005465,-0.003633,0.073764,-0.076649,0.002503,-0.421667,-0.007340,0.000000,-0.056759,-0.202270,0.000000,-0.055972,-0.004399,-0.000460,-0.027084,0.057340,-0.161029,0.207170
0.096333,-0.048054,-0.065211,-0.033691,0.007231,-0.029969,0.086276,0.004215,-0.055342,-0.196016,0.020147,-0.006042,0.020907,0.086296,-0.089772,-0.019684,-0.443133,-0.018308,0.000000,-0.061843,-0.224800,0.000000,-0.050207,-0.017233,-0.025636,-0.048197,0.044410,-0.160970,0.171444
0.103548,-0.058252,-0.085356,0.003945,-0.003625,-0.029086,0.169511,-0.010962,-0.056519,-0.192246,0.008607,-0.007195,0.069987,0.111360,-0.116017,-0.064058,-0.486066,-0.040243,0.000000,-0.072012,-0.269862,0.000000,-0.038677,-0.042902,-0.075990,-0.090422,0.018551,-0.160851,0.099993
0.113603,-0.040806,-0.094330,-0.003713,0.014417,-0.030715,0.153295,0.006396,-0.065223,-0.188452,0.008809,-0.035527,0.060898,0.108673,-0.067826,-0.034895,-0.585494,-0.008814,0.000000,-0.080194,-0.317716,0.000000,-0.096327,-0.036918,-0.036698,-0.065071,0.014163,-0.162349,0.108266
0.118631,-0.032083,-0.098816,-0.007542,0.023437,-0.031529,0.145187,0.015076,-0.069574,-0.186555,0.008911,-0.049692,0.056354,0.107329,-0.043730,-0.020313,-0.635208,0.006900,0.000000,-0.084286,-0.341643,0.000000,-0.125152,-0.033925,-0.017052,-0.052396,0.011969,-0.163098,0.112402
0.042177,-0.134021,-0.133643,0.019285,-0.007303,0.083489,0.085195,0.073570,0.052384,-0.130055,0.133833,-0.043076,0.075898,0.135077,-0.131550,-0.161376,-0.857570,-0.013489,0.000000,0.018075,-0.513518,0.000000,-0.198466,-0.001546,-0.070539,-0.029323,0.014919,-0.164335,0.093951
0.092334,-0.086614,-0.130655,0.015799,0.021387,0.028026,0.141678,0.056457,-0.005170,-0.171067,0.058902,-0.033391,0.110482,0.117422,-0.118446,-0.147767,-0.798660,-0.023576,0.000000,-0.035566,-0.483408,0.000000,-0.122579,-0.000307,-0.097233,-0.052376,0.020835,-0.168729,0.108199
0.192647,0.008200,-0.124680,0.008828,0.078766,-0.082902,0.254644,0.022229,-0.120277,-0.253090,-0.090962,-0.014019,0.179649,0.082114,-0.092237,-0.120549,-0.680839,-0.043751,0.000000,-0.142847,-0.423187,0.000000,0.029193,0.002172,-0.150621,-0.098482,0.032668,-0.177519,0.136696
0.150037,-0.081792,-0.155234,0.010162,0.032620,0.012385,0.206596,0.051354,-0.047604,-0.259155,0.045973,-0.040224,0.192281,0.183602,-0.115703,-0.167623,-0.912305,-0.065082,0.000000,-0.086418,-0.564758,0.000000,-0.021232,0.016147,-0.128298,-0.079696,0.024281,-0.207428,0.071655
0.128732,-0.126788,-0.170511,0.010829,0.009547,0.060029,0.182572,0.065917,-0.011267,-0.262188,0.114441,-0.053326,0.198597,0.234346,-0.127436,-0.191159,-1.028037,-0.075747,0.000000,-0.058204,-0.635544,0.000000,-0.046445,0.023135,-0.117137,-0.070302,0.020087,-0.222383,0.039134
0.124953,-0.049946,-0.180536,0.055350,0.003887,-0.017110,0.206116,0.028059,-0.028471,-0.105073,0.065109,-0.034364,0.191832,0.087571,-0.042338,-0.177305,-1.003245,0.032520,0.000000,-0.063815,-0.670035,0.000000,-0.139135,0.006445,-0.117382,-0.043479,0.030134,-0.199095,0.181581
0.127363,-0.054296,-0.189320,0.053748,0.010500,-0.004978,0.221665,0.038324,-0.061354,-0.157828,0.051382,-0.060115,0.251967,0.135044,-0.085927,-0.200183,-1.037578,-0.006486,0.000000,-0.081494,-0.697944,0.000000,-0.075815,0.008184,-0.156396,-0.045280,0.030595,-0.204508,0.151623
0.132183,-0.062996,-0.206888,0.050545,0.023725,0.019285,0.252763,0.058853,-0.127119,-0.263337,0.023929,-0.111616,0.372237,0.229991,-0.173104,-0.245941,-1.106245,-0.084499,0.000000,-0.116851,-0.753762,0.000000,0.050826,0.011661,-0.234424,-0.048882,0.031517,-0.215335,0.091707
0.138513,-0.029918,-0.236562,0.036095,0.024318,-0.004946,0.208721,0.015910,-0.121597,-0.249090,-0.007012,-0.104079,0.448772,0.206697,-0.129675,-0.293138,-1.019909,-0.107062,0.000000,-0.123265,-0.779500,0.000000,-0.027592,-0.048104,-0.257642,-0.071569,0.010478,-0.203171,0.091311
0.141678,-0.013378,-0.251399,0.028870,0.024614,-0.017061,0.186700,-0.005561,-0.118836,-0.241966,-0.022483,-0.100311,0.487040,0.195050,-0.107960,-0.316737,-0.976741,-0.118344,0.000000,-0.126472,-0.792368,0.000000,-0.066801,-0.077986,-0.269251,-0.082912,-0.000041,-0.197089,0.091113
0.133701,-0.053459,-0.228463,0.051822,-0.028362,-0.043970,0.263792,0.003316,-0.128374,-0.180987,0.014864,-0.076468,0.386930,0.145707,-0.083900,-0.259531,-1.090212,-0.063273,0.000000,-0.159287,-0.910196,0.000000,0.065510,0.024905,-0.237745,-0.032750,0.024270,-0.248596,0.107131
0.119507,-0.040566,-0.234818,0.062726,-0.023106,-0.028678,0.248251,-0.003485,-0.130348,-0.167624,0.016794,-0.102319,0.434562,0.145769,-0.086217,-0.267448,-1.092675,-0.067346,0.000000,-0.162426,-0.919643,0.000000,0.055040,-0.013113,-0.245981,-0.034522,0.024880,-0.238957,0.091024
0.091120,-0.014782,-0.247529,0.084534,-0.012594,0.001904,0.217169,-0.017088,-0.134296,-0.140900,0.020655,-0.154020,0.529827,0.145894,-0.090849,-0.283284,-1.097601,-0.075492,0.000000,-0.168704,-0.938537,0.000000,0.034100,-0.089147,-0.262452,-0.038067,0.026100,-0.219680,0.058810
0.107292,0.005991,-0.248614,0.048724,0.024599,-0.007371,0.207603,-0.015483,-0.138228,-0.182099,-0.024893,-0.149184,0.544108,0.167105,-0.113011,-0.278969,-1.050155,-0.093281,0.000000,-0.176660,-0.961685,0.000000,0.123945,-0.038233,-0.240654,-0.030361,0.060775,-0.210014,0.160180
0.115378,0.016378,-0.249156,0.030819,0.043196,-0.012009,0.202821,-0.014681,-0.140194,-0.202698,-0.047667,-0.146767,0.551248,0.177710,-0.124092,-0.276811,-1.026431,-0.102175,0.000000,-0.180638,-0.973259,0.000000,0.168868,-0.012776,-0.229755,-0.026509,0.078113,-0.205181,0.210865
0.089407,-0.018333,-0.243408,0.031033,0.012286,-0.022890,0.222161,-0.025225,-0.152133,-0.184724,0.001808,-0.184994,0.580389,0.185333,-0.160315,-0.264423,-1.115681,-0.093146,0.000000,-0.197371,-1.078126,0.000000,0.181042,0.005433,-0.324660,-0.009573,0.035836,-0.221094,0.098614
0.101086,0.012222,-0.225322,0.043955,0.005574,-0.016581,0.213892,-0.031135,-0.146403,-0.161127,-0.008486,-0.181122,0.582470,0.149398,-0.123146,-0.264194,-1.064464,-0.093781,0.000000,-0.205413,-1.067006,0.000000,0.251616,-0.009511,-0.278578,-0.032047,0.024559,-0.180348,0.058374
0.124446,0.073333,-0.189151,0.069800,-0.007852,-0.003965,0.197353,-0.042955,-0.134945,-0.113933,-0.029073,-0.173378,0.586633,0.077526,-0.048807,-0.263736,-0.962030,-0.095049,0.000000,-0.221497,-1.044765,0.000000,0.392765,-0.039400,-0.186414,-0.076996,0.002004,-0.098856,-0.022105
0.079641,-0.001555,-0.196121,0.088636,-0.006405,-0.028902,0.281857,0.054322,-0.123094,-0.116400,-0.037095,-0.191593,0.587371,0.136516,-0.078799,-0.215533,-0.963467,-0.017262,0.000000,-0.186688,-0.998134,0.000000,0.183827,-0.009384,-0.233508,-0.025700,0.003746,-0.148160,0.098360
0.057238,-0.038999,-0.199605,0.098054,-0.005681,-0.041371,0.324109,0.102961,-0.117168,-0.117633,-0.041106,-0.200701,0.587740,0.166011,-0.093795,-0.191431,-0.964186,0.021632,0.000000,-0.169283,-0.974818,0.000000,0.079358,0.005625,-0.257055,-0.000051,0.004617,-0.172812,0.158592
0.112313,0.025622,-0.213279,0.048464,0.028376,-0.010255,0.234086,0.012478,-0.151771,-0.155692,-0.064890,-0.227988,0.692881,0.098069,-0.087846,-0.242050,-0.985633,-0.082963,0.000000,-0.241835,-1.070096,0.000000,0.263282,0.032600,-0.310839,-0.076564,0.004023,-0.016636,-0.006547
0.085690,0.015740,-0.208188,0.044131,0.009181,-0.018909,0.208009,-0.004245,-0.129362,-0.143997,-0.041383,-0.224477,0.664389,0.125994,-0.098053,-0.215821,-0.928024,-0.069274,0.000000,-0.225914,-1.051733,0.000000,0.239507,0.013057,-0.246358,-0.040235,0.023232,-0.079540,0.081229
0.032444,-0.004024,-0.198005,0.035464,-0.029209,-0.036215,0.155853,-0.037690,-0.084544,-0.120608,0.005631,-0.217456,0.607405,0.181845,-0.118466,-0.163364,-0.812806,-0.041897,0.000000,-0.194070,-1.015009,0.000000,0.191957,-0.026031,-0.117397,0.032421,0.061650,-0.205347,0.256782
0.068216,-0.004645,-0.201539,0.070719,-0.025508,-0.018383,0.209808,-0.002842,-0.082163,-0.110044,0.020829,-0.230759,0.664492,0.129985,-0.095416,-0.198903,-0.832113,-0.038344,0.000000,-0.230932,-1.044000,0.000000,0.158223,-0.007448,-0.144645,0.004998,0.011178,-0.151103,0.170953
0.086102,-0.004956,-0.203306,0.088347,-0.023657,-0.009467,0.236785,0.014582,-0.080973,-0.104762,0.028427,-0.237411,0.693035,0.104056,-0.083890,-0.216672,-0.841767,-0.036567,0.000000,-0.249363,-1.058496,0.000000,0.141356,0.001843,-0.158269,-0.008713,-0.014058,-0.123981,0.128039
-0.007372,-0.001563,-0.157000,0.025139,-0.000300,-0.012572,0.119943,-0.013888,-0.114133,-0.057498,-0.027977,-0.271275,0.679526,0.087426,-0.047182,-0.170031,-0.716368,-0.041428,0.000000,-0.224386,-1.033736,0.000000,0.259345,-0.047974,-0.159341,0.009076,0.037989,-0.080630,0.076755
-0.003956,0.005027,-0.143750,0.015963,0.010334,-0.007382,0.115529,0.018218,-0.125451,-0.082383,-0.053138,-0.275583,0.688516,0.084972,-0.058217,-0.152779,-0.698314,-0.029867,0.000000,-0.225122,-1.006086,0.000000,0.225759,-0.032613,-0.191858,0.018010,0.040645,-0.083418,0.105728
0.002877,0.018209,-0.117249,-0.002391,0.031602,0.003000,0.106702,0.082428,-0.148086,-0.132152,-0.103460,-0.284200,0.706495,0.080064,-0.080286,-0.118275,-0.662205,-0.006745,0.000000,-0.226593,-0.950786,0.000000,0.158587,-0.001889,-0.256891,0.035877,0.045957,-0.088996,0.163675
0.013772,-0.010597,-0.125179,0.045629,0.017470,0.017916,0.161985,0.028010,-0.145787,-0.072120,-0.031332,-0.279915,0.707314,0.063375,-0.068580,-0.145788,-0.635092,-0.032044,0.000000,-0.274017,-1.010867,0.000000,0.210586,0.009639,-0.192378,0.001931,0.003324,-0.072112,0.044121
0.019219,-0.025000,-0.129144,0.069639,0.010403,0.025374,0.189626,0.000801,-0.144637,-0.042104,0.004731,-0.277773,0.707723,0.055030,-0.062727,-0.159545,-0.621536,-0.044693,0.000000,-0.297729,-1.040908,0.000000,0.236585,0.015403,-0.160121,-0.015043,-0.017993,-0.063669,-0.015655
0.011444,0.009090,-0.110990,-0.004712,-0.004746,-0.009167,0.130724,0.001971,-0.112198,-0.067016,-0.004294,-0.292050,0.718049,0.091057,-0.115778,-0.093184,-0.506802,-0.006512,0.000000,-0.246506,-0.916688,0.000000,0.077963,-0.060228,-0.219543,-0.025808,-0.036801,-0.066536,-0.008042
-0.001072,-0.002080,-0.098334,-0.002769,-0.010574,-0.016333,0.116296,0.014657,-0.093393,-0.051041,0.008234,-0.289330,0.685266,0.081744,-0.116355,-0.064490,-0.471349,0.004929,0.000000,-0.227058,-0.888194,0.000000,0.076525,-0.039360,-0.166540,0.013263,-0.007194,-0.051531,0.034894
-0.026103,-0.024418,-0.073021,0.001118,-0.022232,-0.030664,0.087441,0.040029,-0.055782,-0.019090,0.033291,-0.283892,0.619701,0.063117,-0.117510,-0.007102,-0.400443,0.027811,0.000000,-0.188162,-0.831206,0.000000,0.073650,0.002376,-0.060533,0.091404,0.052019,-0.021521,0.120765
-0.041476,-0.003171,-0.049938,-0.007133,-0.024278,-0.030643,0.041379,0.004903,-0.044742,0.004572,-0.002345,-0.266171,0.594690,0.001005,-0.067729,-0.012109,-0.316787,0.032871,0.000000,-0.168631,-0.767769,0.000000,0.025120,-0.061987,-0.054395,0.083345,0.039364,-0.089278,0.155728
-0.049163,0.007453,-0.038397,-0.011258,-0.025300,-0.030633,0.018348,-0.012660,-0.039222,0.016403,-0.020163,-0.257310,0.582184,-0.030051,-0.042839,-0.014613,-0.274959,0.035400,0.000000,-0.158865,-0.736050,0.000000,0.000855,-0.094168,-0.051326,0.079316,0.033037,-0.123157,0.173210
0.003515,-0.000717,-0.013666,0.004431,-0.002498,-0.018878,0.061077,0.054053,-0.029586,0.028803,0.012831,-0.204298,0.490462,-0.001271,-0.112537,-0.016422,-0.191302,0.011415,0.000000,-0.151362,-0.682125,0.000000,0.075055,0.001360,-0.095685,0.021299,-0.011688,-0.031543,0.032773
-0.003933,-0.003123,-0.016501,0.005180,0.000156,-0.022951,0.058758,0.038861,-0.020524,0.015967,0.023195,-0.200782,0.493358,0.017601,-0.123569,-0.013032,-0.186146,0.006628,0.000000,-0.137787,-0.652369,0.000000,0.061424,-0.017181,-0.112695,0.024730,-0.012169,-0.055855,0.037020
-0.018831,-0.007934,-0.022172,0.006677,0.005465,-0.031098,0.054120,0.008478,-0.002400,-0.009706,0.043923,-0.193748,0.499150,0.055346,-0.145632,-0.006251,-0.175835,-0.002946,0.000000,-0.110636,-0.592858,0.000000,0.034161,-0.054264,-0.146713,0.031594,-0.013130,-0.104480,0.045513
-0.009508,-0.008512,-0.000042,-0.022322,0.003593,-0.031033,0.025225,0.043551,-0.035390,-0.025777,-0.013057,-0.164655,0.452328,0.005475,-0.043657,-0.011396,-0.134295,-0.007418,0.000000,-0.100880,-0.544546,0.000000,0.013328,-0.042412,-0.151266,-0.000308,-0.010784,-0.085003,0.067275
-0.004846,-0.008800,0.011023,-0.036821,0.002657,-0.031001,0.010777,0.061087,-0.051885,-0.033812,-0.041546,-0.150109,0.428917,-0.019461,0.007330,-0.013969,-0.113525,-0.009653,0.000000,-0.096002,-0.520390,0.000000,0.002911,-0.036487,-0.153543,-0.016258,-0.009611,-0.075265,0.078155
-0.009168,-0.015826,-0.001961,-0.048299,0.003151,-0.025776,0.060184,0.031927,-0.041199,-0.059270,-0.029026,-0.118736,0.356673,0.017539,-0.046537,0.009191,-0.075495,0.004482,0.000000,-0.053533,-0.457662,0.000000,0.006434,-0.040420,-0.069534,-0.003531,0.007252,-0.039561,0.034736
0.007458,-0.009464,-0.005625,-0.034952,0.003015,-0.026419,0.057255,0.029055,-0.036845,-0.050789,-0.020754,-0.102839,0.351779,0.004113,-0.033483,-0.005538,-0.069094,0.001133,0.000000,-0.059776,-0.444902,0.000000,0.005590,-0.025038,-0.076461,-0.010745,0.000653,-0.033837,0.030394
0.040709,0.003259,-0.012953,-0.008256,0.002743,-0.027707,0.051396,0.023310,-0.028136,-0.033826,-0.004209,-0.071045,0.341991,-0.022741,-0.007374,-0.034997,-0.056291,-0.005565,0.000000,-0.072262,-0.419381,0.000000,0.003902,0.005726,-0.090315,-0.025173,-0.012546,-0.022390,0.021709
0.023861,0.003080,-0.004680,-0.018691,0.009565,-0.021575,0.043266,0.000347,-0.014164,-0.045924,0.000471,-0.066711,0.300716,0.006274,-0.064707,-0.011466,-0.059714,-0.012726,0.000000,-0.032828,-0.380184,0.000000,0.019766,-0.025512,-0.089075,-0.008846,-0.012090,-0.052747,0.008074
0.015437,0.002991,-0.000544,-0.023909,0.012977,-0.018509,0.039201,-0.011134,-0.007177,-0.051972,0.002811,-0.064545,0.280078,0.020782,-0.093373,0.000300,-0.061426,-0.016306,0.000000,-0.013111,-0.360585,0.000000,0.027698,-0.041131,-0.088455,-0.000682,-0.011862,-0.067925,0.001256
0.010546,0.006116,-0.011706,-0.010198,-0.018210,-0.016040,0.035339,0.020179,-0.020239,-0.015791,-0.002528,-0.036746,0.263515,0.003870,-0.059280,-0.042980,-0.026261,-0.010871,0.000000,-0.000311,-0.308152,0.000000,0.003154,-0.065580,-0.095289,-0.002469,-0.015335,-0.044982,0.017972
0.005650,-0.001795,-0.012697,-0.007895,-0.011889,-0.012326,0.042065,0.015623,-0.021057,-0.014787,-0.003986,-0.032248,0.243105,-0.003707,-0.052788,-0.036409,-0.040187,-0.001217,0.000000,0.005754,-0.310323,0.000000,0.011020,-0.058645,-0.083451,0.001427,-0.009383,-0.032815,0.018327
-0.004143,-0.017618,-0.014679,-0.003290,0.000753,-0.004897,0.055516,0.006512,-0.022691,-0.012778,-0.006901,-0.023253,0.202285,-0.018861,-0.039803,-0.023267,-0.068039,0.018091,0.000000,0.017885,-0.314666,0.000000,0.026751,-0.044776,-0.059775,0.009220,0.002520,-0.008483,0.019039
0.003124,-0.034277,-0.010283,-0.016971,-0.005035,-0.007081,0.041961,0.022245,-0.008682,-0.013428,0.010572,0.000668,0.188178,-0.007946,-0.038499,-0.023077,-0.060636,0.005069,0.000000,0.025443,-0.270110,0.000000,0.006146,-0.062727,-0.039212,-0.007559,-0.000879,-0.019348,0.021409
0.006757,-0.042607,-0.008085,-0.023811,-0.007929,-0.008174,0.035183,0.030112,-0.001678,-0.013753,0.019309,0.012628,0.181124,-0.002489,-0.037847,-0.022981,-0.056934,-0.001442,0.000000,0.029222,-0.247833,0.000000,-0.004156,-0.071702,-0.028930,-0.015949,-0.002579,-0.024781,0.022593
0.001949,-0.018411,-0.004973,-0.022171,-0.002047,-0.019715,0.023459,0.004673,0.005172,-0.019555,0.025890,0.029209,0.135078,0.018915,-0.048383,-0.016401,-0.045100,0.004663,0.000000,0.059388,-0.212688,0.000000,0.033724,-0.035362,-0.061871,0.004769,0.018413,-0.051859,0.048956
-0.000135,-0.017089,-0.005576,-0.013374,0.000508,-0.012504,0.028748,0.007575,-0.003366,-0.009234,0.014575,0.028712,0.137544,0.003489,-0.039144,-0.020919,-0.054687,0.004591,0.000000,0.055953,-0.211987,0.000000,0.029316,-0.026241,-0.063452,-0.002931,0.009768,-0.027883,0.041769
-0.004302,-0.014444,-0.006782,0.004220,0.005618,0.001918,0.039326,0.013378,-0.020443,0.011408,-0.008055,0.027716,0.142477,-0.027364,-0.020666,-0.029955,-0.073861,0.004448,0.000000,0.049084,-0.210586,0.000000,0.020499,-0.007999,-0.066613,-0.018329,-0.007522,0.020070,0.027396
-0.001516,-0.015907,-0.003561,-0.017226,0.009626,0.000052,0.019880,0.008470,-0.022441,-0.029155,-0.005331,0.041349,0.112364,-0.016332,-0.023988,-0.028067,-0.052067,0.002952,0.000000,0.070323,-0.184815,0.000000,0.027752,-0.015438,-0.061153,-0.006624,0.003526,-0.017897,0.027028
-0.000123,-0.016639,-0.001950,-0.027949,0.011630,-0.000881,0.010158,0.006015,-0.023441,-0.049437,-0.003969,0.048165,0.097307,-0.010816,-0.025648,-0.027122,-0.041170,0.002204,0.000000,0.080942,-0.171930,0.000000,0.031378,-0.019158,-0.058423,-0.000772,0.009051,-0.036880,0.026843
0.001304,-0.039568,0.000412,-0.018457,-0.002071,0.010177,0.024332,0.060802,0.001334,-0.008243,0.011169,0.070283,0.091891,0.017613,-0.065211,-0.022101,-0.064098,-0.006055,0.000000,0.071261,-0.132902,0.000000,0.014302,-0.034170,-0.047891,-0.000683,-0.006807,-0.038343,0.029116
-0.005996,-0.034043,0.002227,-0.028346,-0.000547,0.009080,0.012748,0.033095,0.000798,-0.020621,0.007372,0.070196,0.082755,0.013041,-0.056672,-0.012355,-0.063995,-0.003441,0.000000,0.081835,-0.122502,0.000000,0.023103,-0.047353,-0.046478,-0.001631,0.000208,-0.040881,0.019956
-0.020596,-0.022993,0.005857,-0.048122,0.002502,0.006887,-0.010420,-0.022319,-0.000275,-0.045376,-0.000221,0.070022,0.064484,0.003897,-0.039594,0.007138,-0.063790,0.001785,0.000000,0.102983,-0.101702,0.000000,0.040705,-0.073720,-0.043652,-0.003525,0.014240,-0.045957,0.001637
-0.016940,-0.014758,0.004054,-0.027943,0.007598,0.007747,0.006624,0.012517,0.000760,-0.005320,-0.017507,0.082058,0.048378,-0.003052,-0.029569,-0.001025,-0.050722,0.016731,0.000000,0.107760,-0.080442,0.000000,0.014269,-0.040031,-0.055094,0.025955,0.017405,-0.051260,0.077551
-0.015112,-0.010640,0.003152,-0.017853,0.010146,0.008177,0.015146,0.029934,0.001277,0.014707,-0.026150,0.088077,0.040324,-0.006526,-0.024557,-0.005107,-0.044188,0.024204,0.000000,0.110149,-0.069813,0.000000,0.001051,-0.023186,-0.060815,0.040695,0.018988,-0.053911,0.115508
0.016846,-0.006552,0.007784,-0.045902,0.013933,0.010720,0.028592,-0.002390,0.006475,-0.052224,-0.009163,0.093677,0.034318,0.018640,-0.061546,0.016923,-0.029426,-0.007775,0.000000,0.129157,-0.028381,0.000000,-0.000840,-0.035550,-0.048471,0.006258,0.004837,-0.057555,0.040923
0.024812,-0.017734,0.009106,-0.052052,0.009866,0.010174,0.024073,0.012268,0.001268,-0.064115,0.000336,0.113314,0.017986,0.023859,-0.058772,0.003047,-0.016150,-0.018713,0.000000,0.126034,-0.019683,0.000000,0.004381,-0.026436,-0.046173,-0.013376,-0.006444,-0.047105,0.036453
0.040745,-0.040098,0.011749,-0.064353,0.001733,0.009082,0.015036,0.041585,-0.009147,-0.087896,0.019336,0.152587,-0.014679,0.034299,-0.053225,-0.024705,0.010400,-0.040590,0.000000,0.119787,-0.002285,0.000000,0.014824,-0.008210,-0.041577,-0.052646,-0.029007,-0.026206,0.027513
0.010028,-0.044068,0.006809,-0.022929,0.010067,0.016927,0.037064,0.046443,-0.033097,-0.075670,-0.008503,0.147405,-0.021405,0.015276,-0.018777,-0.033855,0.001400,-0.027888,0.000000,0.131291,0.003635,0.000000,0.064625,-0.029258,-0.059247,-0.032572,-0.018493,-0.047409,0.018035
-0.005330,-0.046052,0.004339,-0.002217,0.014234,0.020850,0.048078,0.048872,-0.045071,-0.069557,-0.022423,0.144814,-0.024768,0.005765,-0.001553,-0.038431,-0.003101,-0.021536,0.000000,0.137043,0.006595,0.000000,0.089525,-0.039783,-0.068082,-0.022534,-0.013236,-0.058011,0.013296
-0.006657,-0.027270,0.021556,-0.022303,0.003555,0.026774,-0.033877,0.009166,-0.025612,-0.054279,-0.015550,0.131593,-0.011145,0.014210,-0.009056,-0.007911,-0.022166,0.005774,0.000000,0.137107,0.029984,0.000000,0.014902,-0.019620,-0.040470,-0.008194,0.011216,-0.058570,0.071819
-0.006759,-0.020372,0.014929,-0.028101,0.004211,0.021512,-0.020677,0.008090,-0.030951,-0.046701,-0.017352,0.131931,0.005322,0.018109,-0.014718,-0.017319,-0.021794,0.002334,0.000000,0.128856,0.026474,0.000000,0.018727,-0.030745,-0.056643,-0.014829,0.003396,-0.049203,0.063623
-0.006963,-0.006576,0.001675,-0.039695,0.005524,0.010988,0.005723,0.005938,-0.041629,-0.031546,-0.020958,0.132608,0.038255,0.025908,-0.026043,-0.036135,-0.021050,-0.004545,0.000000,0.112352,0.019455,0.000000,0.026375,-0.052994,-0.088988,-0.028098,-0.012244,-0.030470,0.047230
-0.020297,-0.019598,0.016786,-0.029737,0.007066,0.010620,-0.008079,0.038097,-0.031947,-0.031894,-0.017707,0.133305,0.002184,0.014942,-0.011498,-0.016227,-0.025811,0.009828,0.000000,0.126188,0.023580,0.000000,0.030156,-0.027822,-0.069313,-0.008884,0.002231,-0.025923,0.062567
-0.026963,-0.026109,0.024341,-0.024759,0.007837,0.010435,-0.014980,0.054177,-0.027107,-0.032068,-0.016082,0.133653,-0.015852,0.009459,-0.004225,-0.006273,-0.028192,0.017014,0.000000,0.133106,0.025642,0.000000,0.032047,-0.015236,-0.059475,0.000723,0.009469,-0.023649,0.070236
