joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.836137,-0.023306,0.004087,0.781085,-0.508969,0.080526,0.250461,-0.321560,0.078253,0.675574,0.212976,1.127401,0.227705,-0.055482,-0.033638,2.239019,-0.683230,-0.132150,0.261800,1.917183,-0.248509,1.700000,1.332768,-0.146997,0.352435,-0.060418,-0.106342,0.086917,-0.102916
-0.834746,-0.023953,0.003719,0.780543,-0.508524,0.080346,0.251311,-0.321073,0.077083,0.672749,0.212579,1.127420,0.226721,-0.054745,-0.034555,2.239454,-0.687109,-0.132460,0.261800,1.916518,-0.249655,1.700000,1.332367,-0.147469,0.352497,-0.061679,-0.105756,0.084850,-0.101017
-0.833340,-0.024760,0.003254,0.780158,-0.508166,0.080000,0.252486,-0.320657,0.075970,0.670079,0.212339,1.127538,0.225774,-0.054099,-0.035377,2.239621,-0.691226,-0.132683,0.261800,1.915854,-0.251191,1.700000,1.331736,-0.148198,0.352560,-0.062863,-0.105293,0.082844,-0.099181
-0.831902,-0.025890,0.002595,0.780089,-0.507981,0.079323,0.254309,-0.320384,0.074967,0.667718,0.212412,1.127856,0.224898,-0.053634,-0.036007,2.239256,-0.695817,-0.132732,0.261800,1.915192,-0.253506,1.700000,1.330645,-0.149440,0.352628,-0.063895,-0.105077,0.080963,-0.097470
-0.830021,-0.026556,0.001757,0.779757,-0.507576,0.078540,0.256238,-0.320099,0.074162,0.664604,0.212303,1.128175,0.224255,-0.052698,-0.036963,2.239121,-0.701232,-0.132878,0.261800,1.914579,-0.255913,1.700000,1.330011,-0.150117,0.352530,-0.065165,-0.104758,0.078702,-0.095874
-0.827918,-0.026991,0.000831,0.779295,-0.507060,0.077705,0.258221,-0.319809,0.073455,0.661114,0.212104,1.128494,0.223728,-0.051528,-0.038082,2.239101,-0.707059,-0.133072,0.261800,1.913989,-0.258366,1.700000,1.329606,-0.150510,0.352348,-0.066554,-0.104387,0.076251,-0.094336
-0.826064,-0.027850,-0.000272,0.778245,-0.506807,0.077097,0.259114,-0.319573,0.072360,0.657156,0.212623,1.128385,0.223655,-0.050052,-0.039615,2.239151,-0.715492,-0.133218,0.261800,1.912854,-0.262411,1.700000,1.328486,-0.150598,0.352339,-0.067095,-0.103240,0.073031,-0.090192
-0.824137,-0.028811,-0.001576,0.777571,-0.506663,0.076497,0.260840,-0.319489,0.071253,0.653236,0.213026,1.128264,0.224073,-0.048327,-0.041410,2.238758,-0.724355,-0.133585,0.261800,1.911617,-0.266907,1.700000,1.327482,-0.150942,0.351826,-0.068059,-0.102352,0.069811,-0.086763
-0.822066,-0.029976,-0.003284,0.777650,-0.506735,0.075916,0.264230,-0.319708,0.070123,0.649391,0.213198,1.128120,0.225473,-0.046099,-0.043730,2.237477,-0.734076,-0.134389,0.261800,1.910177,-0.272304,1.700000,1.326709,-0.151800,0.350306,-0.069868,-0.101981,0.066594,-0.084764
-0.819794,-0.030792,-0.005170,0.777575,-0.506447,0.075301,0.267296,-0.319580,0.068819,0.645622,0.213374,1.127409,0.226691,-0.043926,-0.045087,2.236779,-0.745786,-0.134566,0.261800,1.908573,-0.278659,1.700000,1.324782,-0.152539,0.349573,-0.071169,-0.101698,0.063347,-0.082598
-0.817422,-0.031434,-0.007147,0.777425,-0.505978,0.074671,0.270200,-0.319278,0.067427,0.641891,0.213552,1.126416,0.227818,-0.041779,-0.045962,2.236372,-0.758490,-0.134428,0.261800,1.906888,-0.285492,1.700000,1.322279,-0.153217,0.349231,-0.072217,-0.101458,0.060085,-0.080350
-0.816578,-0.034114,-0.009819,0.777810,-0.506124,0.076341,0.271904,-0.317807,0.068475,0.639289,0.216229,1.125554,0.229336,-0.039078,-0.048593,2.233145,-0.775641,-0.134698,0.261800,1.907249,-0.295762,1.700000,1.318310,-0.153248,0.347821,-0.072803,-0.101160,0.056799,-0.078471
-0.814731,-0.035846,-0.012432,0.778126,-0.505696,0.076901,0.274737,-0.316678,0.068371,0.635868,0.217407,1.124886,0.231546,-0.036729,-0.050961,2.230190,-0.791615,-0.135169,0.261800,1.906538,-0.305430,1.700000,1.315858,-0.153254,0.345876,-0.073851,-0.100743,0.053424,-0.076307
-0.810879,-0.035682,-0.014926,0.778303,-0.504121,0.075243,0.279830,-0.316233,0.065966,0.630806,0.215588,1.124606,0.235139,-0.035087,-0.052806,2.227779,-0.805231,-0.136044,0.261800,1.903681,-0.313894,1.700000,1.316442,-0.153211,0.342864,-0.075821,-0.100090,0.049874,-0.073573
-0.807878,-0.037318,-0.018031,0.778506,-0.503469,0.075491,0.283962,-0.315206,0.065014,0.625623,0.216507,1.123801,0.238984,-0.031415,-0.055120,2.224426,-0.823477,-0.137346,0.261800,1.901952,-0.325189,1.700000,1.316017,-0.152888,0.340298,-0.077415,-0.099604,0.045725,-0.072140
-0.805303,-0.039854,-0.021441,0.778723,-0.503278,0.076691,0.287613,-0.313888,0.064788,0.620380,0.218796,1.122735,0.242956,-0.026728,-0.057669,2.220603,-0.844038,-0.138861,0.261800,1.900788,-0.337900,1.700000,1.315088,-0.152425,0.337955,-0.078821,-0.099203,0.041278,-0.071358
-0.802804,-0.040853,-0.025052,0.779830,-0.503200,0.076349,0.291736,-0.313327,0.064219,0.618278,0.220098,1.122048,0.246793,-0.024977,-0.058516,2.217057,-0.864103,-0.138210,0.261800,1.899512,-0.351301,1.700000,1.312306,-0.152296,0.335607,-0.079690,-0.098600,0.037296,-0.067726
-0.800257,-0.041939,-0.028838,0.780905,-0.502990,0.076250,0.296169,-0.312560,0.062992,0.615121,0.221126,1.120845,0.251832,-0.022276,-0.060234,2.213053,-0.884855,-0.138340,0.261800,1.897882,-0.365259,1.700000,1.310789,-0.152133,0.332479,-0.080596,-0.097988,0.033206,-0.064693
-0.797613,-0.043199,-0.032976,0.781916,-0.502515,0.076635,0.301224,-0.311383,0.060449,0.609855,0.221604,1.118613,0.259277,-0.017676,-0.063696,2.208134,-0.906980,-0.140030,0.261800,1.895545,-0.380335,1.700000,1.311806,-0.151899,0.327791,-0.081573,-0.097358,0.028899,-0.062859
-0.794843,-0.043797,-0.037707,0.782637,-0.502029,0.076536,0.305399,-0.311065,0.058018,0.604873,0.221464,1.116531,0.268252,-0.013542,-0.066290,2.202272,-0.927378,-0.142171,0.261800,1.893080,-0.395925,1.700000,1.311254,-0.152861,0.322638,-0.083005,-0.097148,0.024835,-0.061033
-0.792009,-0.044065,-0.042735,0.783215,-0.501537,0.076195,0.309133,-0.311176,0.055641,0.600034,0.221014,1.114525,0.277993,-0.009641,-0.068449,2.195937,-0.946913,-0.144538,0.261800,1.890550,-0.411772,1.700000,1.309918,-0.154421,0.317253,-0.084663,-0.097149,0.020894,-0.059211
-0.789335,-0.045134,-0.047304,0.784251,-0.502104,0.075316,0.314409,-0.311110,0.053073,0.596414,0.221312,1.112996,0.285732,-0.006727,-0.070127,2.190746,-0.968717,-0.145804,0.261800,1.887365,-0.429976,1.700000,1.311228,-0.153923,0.312498,-0.085318,-0.096663,0.015922,-0.057068
-0.786945,-0.045945,-0.052001,0.785506,-0.502566,0.074742,0.319374,-0.311180,0.050466,0.593061,0.221648,1.110949,0.294423,-0.003812,-0.071851,2.185397,-0.990570,-0.147150,0.261800,1.884116,-0.448369,1.700000,1.312329,-0.154185,0.307579,-0.086008,-0.096166,0.011143,-0.055248
-0.785123,-0.046241,-0.056951,0.787197,-0.502818,0.074780,0.323717,-0.311521,0.047781,0.590243,0.222061,1.107869,0.305020,-0.000894,-0.073668,2.179732,-1.012522,-0.148660,0.261800,1.880742,-0.467140,1.700000,1.313011,-0.155968,0.302329,-0.086770,-0.095644,0.006749,-0.054072
-0.782977,-0.046121,-0.061924,0.788171,-0.502326,0.074633,0.327869,-0.311831,0.045016,0.586601,0.221563,1.104885,0.315902,0.002448,-0.075929,2.174152,-1.033525,-0.150526,0.261800,1.877209,-0.486373,1.700000,1.315490,-0.156733,0.297516,-0.087377,-0.094428,0.002549,-0.050868
-0.780669,-0.045793,-0.066907,0.788787,-0.501462,0.074393,0.331925,-0.312125,0.042212,0.582547,0.220609,1.101950,0.326927,0.006003,-0.078410,2.168616,-1.054054,-0.152569,0.261800,1.873596,-0.505838,1.700000,1.318867,-0.156988,0.292921,-0.087907,-0.092866,-0.001555,-0.046651
-0.778881,-0.046160,-0.071775,0.789408,-0.501216,0.073935,0.336369,-0.312629,0.039169,0.578853,0.220646,1.098250,0.338535,0.009709,-0.081617,2.163328,-1.076368,-0.154432,0.261800,1.869649,-0.527401,1.700000,1.322488,-0.156880,0.286428,-0.088099,-0.092149,-0.005977,-0.044678
-0.776860,-0.045916,-0.076281,0.790287,-0.501105,0.073603,0.340647,-0.313252,0.036241,0.575630,0.220476,1.094628,0.350184,0.012697,-0.084080,2.158044,-1.097657,-0.156308,0.261800,1.865540,-0.548741,1.700000,1.327520,-0.157070,0.280857,-0.088740,-0.091658,-0.009584,-0.043511
-0.774371,-0.044449,-0.080064,0.791683,-0.501262,0.073524,0.344594,-0.314111,0.033542,0.573352,0.219894,1.091160,0.361917,0.014248,-0.085056,2.152769,-1.116898,-0.158209,0.261800,1.861110,-0.569636,1.700000,1.335376,-0.157858,0.277128,-0.090280,-0.091618,-0.011561,-0.043953
-0.772778,-0.044480,-0.083987,0.793456,-0.501390,0.072946,0.350231,-0.313024,0.031081,0.571024,0.219153,1.087328,0.373664,0.016978,-0.086632,2.148458,-1.136167,-0.158554,0.261800,1.857377,-0.589599,1.700000,1.339052,-0.158046,0.272458,-0.090794,-0.091543,-0.014524,-0.041986
-0.771633,-0.045260,-0.087979,0.795417,-0.501504,0.072119,0.356713,-0.310965,0.028737,0.568671,0.218330,1.083314,0.385419,0.020298,-0.088508,2.144630,-1.155451,-0.158122,0.261800,1.853991,-0.609095,1.700000,1.340639,-0.157933,0.267317,-0.090795,-0.091451,-0.017980,-0.038814
-0.769387,-0.044748,-0.092244,0.796386,-0.500936,0.071913,0.361395,-0.310716,0.025702,0.565557,0.217033,1.078755,0.399276,0.022260,-0.090265,2.139789,-1.175163,-0.159781,0.261800,1.849154,-0.630497,1.700000,1.345905,-0.157281,0.261100,-0.092326,-0.091370,-0.018313,-0.038945
-0.767673,-0.044433,-0.096408,0.797269,-0.500752,0.071535,0.365555,-0.310801,0.023115,0.562677,0.216205,1.074265,0.412564,0.024780,-0.092226,2.135472,-1.193724,-0.161166,0.261800,1.844636,-0.651532,1.700000,1.350695,-0.157020,0.256173,-0.093131,-0.090906,-0.019904,-0.037320
-0.767024,-0.044513,-0.100368,0.797978,-0.501337,0.070811,0.368672,-0.311554,0.021424,0.560265,0.216318,1.069916,0.424712,0.028416,-0.094595,2.132205,-1.209980,-0.162004,0.261800,1.840755,-0.671832,1.700000,1.354534,-0.157541,0.253825,-0.092482,-0.089673,-0.024011,-0.032185
-0.765660,-0.044606,-0.104399,0.799393,-0.501847,0.070443,0.372868,-0.311611,0.019780,0.558064,0.216734,1.065301,0.438002,0.031016,-0.096503,2.128227,-1.226622,-0.162771,0.261800,1.836136,-0.692712,1.700000,1.357699,-0.157690,0.250932,-0.092382,-0.089449,-0.027033,-0.028766
-0.763938,-0.044705,-0.108465,0.801159,-0.502320,0.070254,0.377604,-0.311320,0.018161,0.555969,0.217303,1.060552,0.451863,0.033097,-0.098181,2.123893,-1.243457,-0.163502,0.261800,1.831149,-0.713882,1.700000,1.360526,-0.157653,0.247767,-0.092556,-0.089730,-0.029512,-0.026205
-0.764085,-0.044737,-0.111605,0.801662,-0.502326,0.070002,0.380003,-0.311597,0.015878,0.554819,0.216743,1.055127,0.465453,0.034846,-0.099125,2.120493,-1.257785,-0.164331,0.261800,1.826661,-0.734557,1.700000,1.365713,-0.158612,0.244580,-0.092375,-0.088971,-0.031125,-0.024670
-0.764164,-0.044636,-0.114480,0.801981,-0.502119,0.069855,0.382313,-0.311233,0.013369,0.553172,0.215680,1.049615,0.479224,0.036545,-0.100289,2.117437,-1.271751,-0.164928,0.261800,1.822159,-0.754679,1.700000,1.370228,-0.159265,0.240743,-0.092015,-0.088158,-0.032793,-0.022555
-0.764107,-0.044272,-0.116825,0.801934,-0.501487,0.069915,0.384447,-0.309584,0.010408,0.550528,0.213611,1.043931,0.493354,0.038147,-0.101895,2.115072,-1.284995,-0.165063,0.261800,1.817627,-0.773694,1.700000,1.373400,-0.159302,0.235605,-0.091297,-0.087239,-0.034573,-0.019282
-0.763831,-0.044484,-0.119329,0.802846,-0.501138,0.070273,0.387687,-0.309024,0.007492,0.549086,0.212985,1.038333,0.507500,0.039414,-0.103266,2.112156,-1.297697,-0.165704,0.261800,1.812146,-0.793912,1.700000,1.377611,-0.159110,0.231757,-0.091259,-0.087172,-0.036016,-0.018399
-0.763447,-0.044984,-0.121912,0.804239,-0.500930,0.070781,0.391479,-0.309008,0.004599,0.548244,0.213079,1.032778,0.521654,0.040515,-0.104521,2.108965,-1.310128,-0.166598,0.261800,1.806192,-0.814730,1.700000,1.382343,-0.158802,0.228555,-0.091559,-0.087532,-0.037289,-0.018712
-0.763218,-0.044802,-0.124131,0.804145,-0.501025,0.070597,0.394094,-0.308969,0.002355,0.546904,0.212993,1.026937,0.536015,0.042336,-0.106836,2.107101,-1.320264,-0.166728,0.261800,1.801262,-0.833064,1.700000,1.383902,-0.160006,0.224164,-0.092076,-0.088268,-0.038620,-0.018873
-0.763239,-0.044844,-0.126098,0.804089,-0.501236,0.070271,0.396420,-0.308676,0.000487,0.545883,0.213158,1.021150,0.549721,0.043971,-0.109164,2.105812,-1.329691,-0.166630,0.261800,1.796721,-0.850827,1.700000,1.385433,-0.160793,0.220833,-0.091810,-0.088412,-0.039650,-0.018175
-0.763762,-0.045332,-0.127559,0.804112,-0.501681,0.069657,0.398169,-0.307875,-0.000628,0.545501,0.213824,1.015472,0.562115,0.045233,-0.111514,2.105670,-1.337700,-0.166073,0.261800,1.792957,-0.867452,1.700000,1.386906,-0.160746,0.219623,-0.089982,-0.087371,-0.040081,-0.015760
-0.764591,-0.045395,-0.128557,0.803969,-0.502166,0.069044,0.398996,-0.307777,-0.001523,0.545592,0.213777,1.010149,0.574008,0.045253,-0.112868,2.105427,-1.344035,-0.165416,0.261800,1.789585,-0.882807,1.700000,1.387408,-0.161985,0.218535,-0.088315,-0.086584,-0.041866,-0.012646
-0.765574,-0.045246,-0.129325,0.803744,-0.502672,0.068432,0.399363,-0.308030,-0.002308,0.545921,0.213374,1.005002,0.585652,0.044652,-0.113725,2.105135,-1.349535,-0.164708,0.261800,1.786407,-0.897528,1.700000,1.387425,-0.163869,0.217508,-0.086729,-0.085923,-0.044329,-0.009181
-0.765504,-0.045261,-0.129599,0.803833,-0.502722,0.068054,0.400585,-0.306949,-0.002899,0.546497,0.213630,1.000917,0.595461,0.044627,-0.115976,2.104807,-1.353361,-0.164480,0.261800,1.783380,-0.911170,1.700000,1.388927,-0.163842,0.215595,-0.086303,-0.086157,-0.044960,-0.008526
-0.765583,-0.045323,-0.129929,0.803936,-0.502719,0.067595,0.401760,-0.306172,-0.003310,0.546816,0.214094,0.996901,0.605329,0.044979,-0.118447,2.104546,-1.357083,-0.164347,0.261800,1.780624,-0.924218,1.700000,1.390155,-0.164185,0.213341,-0.085808,-0.086401,-0.046077,-0.007785
-0.765959,-0.045482,-0.130372,0.804070,-0.502610,0.066973,0.402842,-0.306002,-0.003358,0.546622,0.214973,0.993026,0.615312,0.046086,-0.121360,2.104421,-1.360600,-0.164406,0.261800,1.778412,-0.936075,1.700000,1.390838,-0.165271,0.210406,-0.085177,-0.086663,-0.048167,-0.006875
-0.766149,-0.045652,-0.130373,0.803623,-0.502538,0.066353,0.403347,-0.305131,-0.004066,0.546106,0.214711,0.989733,0.624358,0.046195,-0.122233,2.104193,-1.363286,-0.164554,0.261800,1.776394,-0.946966,1.700000,1.391105,-0.166119,0.207381,-0.085183,-0.086879,-0.049867,-0.005530
-0.766246,-0.045828,-0.130152,0.802887,-0.502485,0.065733,0.403562,-0.303910,-0.005103,0.545430,0.213881,0.986731,0.632936,0.045806,-0.122086,2.103914,-1.365557,-0.164747,0.261800,1.774474,-0.957374,1.700000,1.391163,-0.166849,0.204310,-0.085508,-0.087071,-0.051372,-0.003967
-0.766430,-0.046145,-0.130192,0.801921,-0.502422,0.065217,0.404766,-0.303271,-0.005927,0.544245,0.213300,0.984356,0.640070,0.046157,-0.123017,2.104098,-1.367067,-0.164658,0.261800,1.773403,-0.966527,1.700000,1.391292,-0.167657,0.202920,-0.085578,-0.086926,-0.052164,-0.003272
-0.766281,-0.046334,-0.130304,0.801222,-0.502362,0.064689,0.405911,-0.302690,-0.006664,0.543229,0.212885,0.982299,0.647106,0.046239,-0.123687,2.103987,-1.368448,-0.164635,0.261800,1.772208,-0.975425,1.700000,1.391403,-0.168158,0.201390,-0.085793,-0.086913,-0.052840,-0.002664
-0.765466,-0.046269,-0.130563,0.801057,-0.502307,0.064135,0.406939,-0.302224,-0.007227,0.542552,0.212801,0.980878,0.653945,0.045784,-0.123834,2.103287,-1.369574,-0.164746,0.261800,1.770763,-0.983813,1.700000,1.391481,-0.168043,0.199584,-0.086297,-0.087164,-0.053288,-0.002230
-0.764989,-0.046207,-0.130657,0.800683,-0.502115,0.063703,0.407804,-0.302217,-0.007510,0.541634,0.212810,0.979544,0.659960,0.045910,-0.125128,2.103058,-1.370768,-0.165001,0.261800,1.770106,-0.991416,1.700000,1.391877,-0.168553,0.197803,-0.086474,-0.087406,-0.054343,-0.002068
-0.764680,-0.046147,-0.130668,0.800205,-0.501856,0.063333,0.408588,-0.302439,-0.007654,0.540594,0.212866,0.978253,0.665561,0.046325,-0.126996,2.103064,-1.371997,-0.165327,0.261800,1.769844,-0.998628,1.700000,1.392431,-0.169376,0.196033,-0.086487,-0.087643,-0.055702,-0.002043
-0.764470,-0.046025,-0.130902,0.800001,-0.502220,0.063012,0.409295,-0.302036,-0.008059,0.540279,0.212816,0.977518,0.670831,0.046403,-0.128182,2.102204,-1.372522,-0.165545,0.261800,1.769838,-1.004791,1.700000,1.392494,-0.170688,0.194128,-0.086537,-0.087950,-0.056601,-0.001684
-0.764357,-0.046061,-0.131156,0.799843,-0.502458,0.062766,0.410136,-0.301723,-0.008480,0.539983,0.212736,0.976873,0.675694,0.046329,-0.129237,2.101476,-1.373326,-0.165569,0.261800,1.769953,-1.010997,1.700000,1.392714,-0.171861,0.192459,-0.086508,-0.088137,-0.057258,-0.001317
-0.764439,-0.046413,-0.131449,0.799777,-0.502443,0.062668,0.411247,-0.301593,-0.008934,0.539727,0.212598,0.976408,0.679739,0.045951,-0.130033,2.101010,-1.374687,-0.165207,0.261800,1.770310,-1.017291,1.700000,1.393249,-0.172756,0.191263,-0.086324,-0.088087,-0.057427,-0.000936
-0.764377,-0.047099,-0.131655,0.799438,-0.502544,0.062526,0.412086,-0.301148,-0.009107,0.539459,0.212810,0.976422,0.683503,0.045792,-0.130803,2.100549,-1.375899,-0.165106,0.261800,1.770819,-1.022693,1.700000,1.393372,-0.174011,0.190479,-0.086475,-0.088104,-0.057814,-0.000508
-0.764242,-0.047951,-0.131817,0.798961,-0.502702,0.062363,0.412790,-0.300546,-0.009141,0.539184,0.213196,0.976674,0.687125,0.045743,-0.131560,2.100089,-1.377038,-0.165134,0.261800,1.771404,-1.027650,1.700000,1.393289,-0.175445,0.189900,-0.086794,-0.088156,-0.058310,-0.000056
-0.764203,-0.048319,-0.131916,0.798518,-0.502743,0.061968,0.413259,-0.300453,-0.009037,0.538793,0.213714,0.977258,0.689827,0.046121,-0.132528,2.099761,-1.377940,-0.165041,0.261800,1.772591,-1.031903,1.700000,1.393964,-0.176152,0.188663,-0.086699,-0.087788,-0.059347,0.000923
-0.764205,-0.048661,-0.132028,0.798250,-0.502733,0.061718,0.413834,-0.300301,-0.009105,0.538608,0.214005,0.977832,0.692578,0.046191,-0.133311,2.099343,-1.379034,-0.164949,0.261800,1.773710,-1.036143,1.700000,1.394550,-0.176677,0.187394,-0.086757,-0.087592,-0.059905,0.001758
-0.764292,-0.048950,-0.132163,0.798335,-0.502621,0.061756,0.414620,-0.300033,-0.009514,0.538836,0.213844,0.978387,0.695427,0.045643,-0.133724,2.098744,-1.380511,-0.164860,0.261800,1.774692,-1.040355,1.700000,1.394960,-0.176837,0.186062,-0.087124,-0.087743,-0.059503,0.002306
-0.764322,-0.049268,-0.132235,0.797990,-0.502428,0.061758,0.415018,-0.299864,-0.009962,0.538253,0.213737,0.979214,0.697675,0.045317,-0.134204,2.098182,-1.381552,-0.164801,0.261800,1.776099,-1.044051,1.700000,1.395515,-0.177145,0.184839,-0.087256,-0.087672,-0.059861,0.002847
-0.764324,-0.049601,-0.132274,0.797431,-0.502195,0.061740,0.415221,-0.299744,-0.010431,0.537264,0.213658,0.980177,0.699621,0.045100,-0.134717,2.097640,-1.382376,-0.164757,0.261800,1.777717,-1.047490,1.700000,1.396142,-0.177529,0.183670,-0.087272,-0.087491,-0.060599,0.003383
-0.764298,-0.050392,-0.132265,0.797062,-0.502237,0.061943,0.415708,-0.298528,-0.010404,0.537099,0.213881,0.981583,0.701459,0.045453,-0.136021,2.097198,-1.383658,-0.164878,0.261800,1.779143,-1.050148,1.700000,1.396429,-0.178212,0.182712,-0.087285,-0.087627,-0.061366,0.003966
-0.764418,-0.051073,-0.132221,0.796495,-0.502248,0.062125,0.415963,-0.297866,-0.010389,0.536687,0.214029,0.982987,0.703114,0.045714,-0.137155,2.096951,-1.384938,-0.164947,0.261800,1.780779,-1.052598,1.700000,1.396891,-0.179159,0.181783,-0.087318,-0.087623,-0.062183,0.004365
-0.764830,-0.051533,-0.132104,0.795533,-0.502198,0.062263,0.415754,-0.298312,-0.010394,0.535779,0.214024,0.984387,0.704403,0.045792,-0.137946,2.097094,-1.386213,-0.164912,0.261800,1.782839,-1.054632,1.700000,1.397705,-0.180633,0.180910,-0.087389,-0.087338,-0.063102,0.004398
-0.765169,-0.051828,-0.132023,0.794974,-0.502046,0.062418,0.415887,-0.298062,-0.010379,0.535673,0.213674,0.986028,0.705371,0.045730,-0.138538,2.097073,-1.387228,-0.164577,0.261800,1.784994,-1.056241,1.700000,1.397990,-0.181434,0.179808,-0.086869,-0.086990,-0.064128,0.005949
-0.765471,-0.052041,-0.131959,0.794617,-0.501843,0.062581,0.416190,-0.297463,-0.010353,0.535967,0.213151,0.987790,0.706177,0.045600,-0.139029,2.096971,-1.388112,-0.164093,0.261800,1.787197,-1.057637,1.700000,1.398011,-0.181898,0.178592,-0.086056,-0.086611,-0.065206,0.008259
-0.765134,-0.052172,-0.131804,0.793699,-0.501564,0.062796,0.416762,-0.297511,-0.010224,0.534923,0.212968,0.989663,0.706864,0.045973,-0.140260,2.097309,-1.388700,-0.164248,0.261800,1.789780,-1.058205,1.700000,1.397994,-0.182609,0.177622,-0.085930,-0.086514,-0.066357,0.009077
-0.764638,-0.052526,-0.131622,0.792658,-0.501367,0.062999,0.417243,-0.297266,-0.010198,0.533640,0.212975,0.991930,0.707223,0.046450,-0.141435,2.097370,-1.389023,-0.164623,0.261800,1.792301,-1.058598,1.700000,1.398082,-0.183138,0.176699,-0.086198,-0.086643,-0.067299,0.009806
-0.763823,-0.053328,-0.131387,0.791371,-0.501332,0.063181,0.417544,-0.296434,-0.010381,0.531883,0.213361,0.994981,0.706930,0.047136,-0.142500,2.096876,-1.388815,-0.165434,0.261800,1.794697,-1.058644,1.700000,1.398378,-0.183302,0.175867,-0.087251,-0.087223,-0.067823,0.010357
-0.763622,-0.054210,-0.131251,0.790912,-0.501131,0.063519,0.418285,-0.295505,-0.011043,0.530369,0.213191,0.997929,0.706502,0.047441,-0.142875,2.096199,-1.388787,-0.165992,0.261800,1.797323,-1.058571,1.700000,1.399671,-0.183887,0.174682,-0.087902,-0.087593,-0.068771,0.010717
-0.763729,-0.055131,-0.131164,0.790868,-0.500846,0.063936,0.419247,-0.294528,-0.011945,0.528978,0.212743,1.000826,0.706006,0.047557,-0.142906,2.095431,-1.388849,-0.166423,0.261800,1.800063,-1.058439,1.700000,1.401461,-0.184683,0.173321,-0.088353,-0.087857,-0.069931,0.010983
-0.763862,-0.055676,-0.130733,0.790422,-0.500775,0.064472,0.418569,-0.294344,-0.012457,0.527892,0.212432,1.003458,0.705783,0.047841,-0.143087,2.095272,-1.389293,-0.166307,0.261800,1.802806,-1.057840,1.700000,1.401759,-0.185075,0.172511,-0.088517,-0.087633,-0.071103,0.012420
-0.763997,-0.056084,-0.130434,0.789860,-0.500691,0.064902,0.418155,-0.294183,-0.013076,0.526958,0.212085,1.006096,0.705890,0.048203,-0.143382,2.094926,-1.389728,-0.166261,0.261800,1.805383,-1.057310,1.700000,1.402134,-0.185690,0.171378,-0.088813,-0.087565,-0.072087,0.013692
-0.764137,-0.056215,-0.130401,0.789066,-0.500580,0.065122,0.418270,-0.294064,-0.013909,0.526327,0.211666,1.008748,0.706655,0.048721,-0.143903,2.094203,-1.390149,-0.166352,0.261800,1.807630,-1.056921,1.700000,1.402661,-0.186750,0.169598,-0.089375,-0.087810,-0.072696,0.014637
-0.764543,-0.056607,-0.130065,0.788471,-0.500439,0.065334,0.418108,-0.293302,-0.014548,0.525690,0.211312,1.011415,0.706699,0.049020,-0.144133,2.093879,-1.390666,-0.166155,0.261800,1.810154,-1.056450,1.700000,1.403265,-0.187306,0.168212,-0.089553,-0.087765,-0.073215,0.015888
-0.765082,-0.057129,-0.129578,0.787976,-0.500282,0.065543,0.417809,-0.292218,-0.015090,0.525048,0.210990,1.014088,0.706382,0.049209,-0.144217,2.093753,-1.391230,-0.165815,0.261800,1.812816,-1.055937,1.700000,1.403906,-0.187611,0.167023,-0.089539,-0.087576,-0.073688,0.017293
-0.765105,-0.057763,-0.129313,0.787771,-0.500110,0.066066,0.418234,-0.291821,-0.016115,0.524465,0.210737,1.016572,0.706762,0.048921,-0.144440,2.092395,-1.391410,-0.166103,0.261800,1.814897,-1.055856,1.700000,1.404925,-0.188926,0.166202,-0.089542,-0.087322,-0.074088,0.017973
-0.764961,-0.058263,-0.129019,0.787542,-0.499971,0.066519,0.418545,-0.291521,-0.017037,0.523899,0.210501,1.019070,0.706869,0.048602,-0.144480,2.091361,-1.391602,-0.166322,0.261800,1.817096,-1.055707,1.700000,1.405625,-0.190189,0.165558,-0.089671,-0.087147,-0.074361,0.018209
-0.764482,-0.058496,-0.128666,0.787264,-0.499898,0.066834,0.418627,-0.291416,-0.017753,0.523365,0.210299,1.021597,0.706430,0.048220,-0.144158,2.090974,-1.391819,-0.166401,0.261800,1.819529,-1.055424,1.700000,1.405687,-0.191346,0.165266,-0.090051,-0.087132,-0.074379,0.017555
-0.764505,-0.059113,-0.128418,0.787457,-0.499894,0.067158,0.418835,-0.290778,-0.018023,0.523585,0.210591,1.024276,0.705854,0.047809,-0.144076,2.090151,-1.391695,-0.166238,0.261800,1.821846,-1.055028,1.700000,1.405539,-0.192042,0.165418,-0.090290,-0.087293,-0.074649,0.017331
-0.764780,-0.059924,-0.128223,0.787886,-0.499923,0.067486,0.419106,-0.289872,-0.018070,0.524181,0.211129,1.027031,0.705208,0.047383,-0.144114,2.089109,-1.391401,-0.165955,0.261800,1.824105,-1.054576,1.700000,1.405286,-0.192506,0.165794,-0.090458,-0.087543,-0.075044,0.017322
-0.764712,-0.060367,-0.127839,0.787277,-0.500257,0.067367,0.418687,-0.289295,-0.018011,0.524179,0.211685,1.029861,0.704165,0.047082,-0.144690,2.088602,-1.390981,-0.166236,0.261800,1.826719,-1.053529,1.700000,1.405647,-0.193128,0.165421,-0.090720,-0.087450,-0.076079,0.017509
